id,high_severity_count,medium_severity_count,low_severity_count,num_functions,num_external_calls,num_state_vars,num_modifiers,max_cyclomatic_complexity,num_low_level_calls,lines_of_code,num_contracts_in_file,num_dependencies,avg_function_complexity,num_functions_high_complexity,num_comments,comment_to_code_ratio,num_payable_functions,num_library_calls,inheritance_depth,num_unused_functions,high_confidence_detectors,medium_confidence_detectors,low_confidence_detectors,security_detectors_triggered,optimization_detectors_triggered,total_detector_hits,unique_vulnerability_types,detectors_per_function,detectors_per_loc,risk_score_simple,risk_score_weighted,complexity_level,cfg_num_nodes,cfg_num_edges,cfg_num_cycles,cfg_max_depth,cfg_avg_branching,cfg_num_exit_points,cfg_cyclomatic_total,cg_num_nodes,cg_num_edges,cg_max_call_depth,cg_num_external_calls,cg_external_call_ratio,cg_num_public_entry_points,cg_num_internal_functions,cg_avg_calls_per_function,cg_num_leaf_functions,dfg_num_state_vars,dfg_num_tainted_flows,dfg_num_sensitive_sinks,dfg_num_external_sources,dfg_taint_to_sink_ratio,dfg_num_unvalidated_inputs,cei_violations,cei_safe_functions,cei_pattern_score,functions_with_reentrancy_guard,state_before_call_count,state_after_call_count,unchecked_calls_in_critical_context,cei_reentrancy_risk,state_external_danger,unchecked_lowlevel_risk,complexity_size_product,functions_calls_interaction,high_severity_density,guard_effectiveness,external_calls_ratio,low_level_calls_ratio,complexity_per_loc,avg_function_size,detector_density,high_severity_ratio,cei_violation_rate,state_after_call_ratio,reentrancy_risk_score,access_control_risk,code_quality_score,contract_maturity,has_critical_pattern,cei_violations^2,cei_violations lines_of_code,cei_violations num_functions,cei_violations max_cyclomatic_complexity,cei_violations total_detector_hits,lines_of_code^2,lines_of_code num_functions,lines_of_code max_cyclomatic_complexity,lines_of_code total_detector_hits,num_functions^2,num_functions max_cyclomatic_complexity,num_functions total_detector_hits,max_cyclomatic_complexity^2,max_cyclomatic_complexity total_detector_hits,total_detector_hits^2,ground_truth_vulnerable,contract_name,data_source
569,2,1,76,40,10,0,0,3,4,423,10,1,1.05,0,226,0.5342789598108747,1,0,2,0,90,6,0,3,0,12,6,0.0,0.0,101.0,792.85,2,137,98,0,7,0.7153284671532847,3,42,40,43,2,10,0.1886792452830188,36,4,1.075,6,0,4,4,50,1.0,28,0,0,1.0,0,0,0,0,0,0,0,1269,400,24,0.0,0.24390243902439024,0.36363636363636365,0.007075471698113208,10.317073170731707,0.02830188679245283,0.15384615384615385,0.0,0.0,0.0,0,10.192789598108746,26.6,0,0.0,0.0,0.0,0.0,0.0,178929.0,16920.0,1269.0,5076.0,1600.0,120.0,480.0,9.0,36.0,144.0,True,CErc20Delegator,production_vulnerable
570,0,0,2,3,0,1,0,1,0,26,1,1,1.0,0,20,0.7692307692307693,0,0,0,0,2,0,0,0,0,1,1,0.0,0.0,2.0,4.0,0,1,0,0,0,0.0,0,1,3,0,0,0,0.0,2,1,0.0,3,1,0,0,7,0.0,2,0,0,1.0,0,0,0,0,0,0,0,26,0,0,0.0,0.0,0.0,0.037037037037037035,6.5,0.037037037037037035,0.0,0.0,0.0,0.0,0,12.642307692307693,2.0,0,0.0,0.0,0.0,0.0,0.0,676.0,78.0,26.0,26.0,9.0,3.0,3.0,1.0,1.0,1.0,True,InterestRateModel,production_vulnerable
571,0,0,16,24,0,1,0,1,0,240,9,1,1.0,0,145,0.6041666666666666,0,0,1,0,18,0,0,0,0,3,1,0.0,0.0,16.0,96.0,1,3,2,0,2,0.6666666666666666,0,1,24,0,0,0,0.0,23,1,0.0,24,1,0,0,22,0.0,15,0,0,1.0,0,0,0,0,0,0,0,240,0,0,0.0,0.0,0.0,0.004149377593360996,9.6,0.012448132780082987,0.0,0.0,0.0,0.0,0,10.991666666666667,16.5,0,0.0,0.0,0.0,0.0,0.0,57600.0,5760.0,240.0,720.0,576.0,24.0,72.0,1.0,3.0,9.0,True,CTokenInterfaces,production_vulnerable
572,0,0,2,18,0,1,0,1,0,58,1,1,1.0,0,4,0.0689655172413793,0,0,0,0,2,0,0,0,0,1,1,0.0,0.0,2.0,4.0,0,1,0,0,0,0.0,0,1,18,0,0,0,0.0,17,1,0.0,18,1,0,0,63,0.0,17,0,0,1.0,0,0,0,0,0,0,0,58,0,0,0.0,0.0,0.0,0.01694915254237288,3.0526315789473686,0.01694915254237288,0.0,0.0,0.0,0.0,0,5.639655172413793,0.4,0,0.0,0.0,0.0,0.0,0.0,3364.0,1044.0,58.0,58.0,324.0,18.0,18.0,1.0,1.0,1.0,True,ComptrollerInterface,production_vulnerable
573,0,0,2,6,0,0,0,1,0,68,1,1,1.0,0,57,0.8382352941176471,0,0,0,0,2,0,0,0,0,1,1,0.0,0.0,2.0,4.0,0,0,0,0,0,0.0,0,0,6,0,0,0,0.0,6,0,0.0,6,0,0,0,10,0.0,5,0,0,1.0,0,0,0,0,0,0,0,68,0,0,0.0,0.0,0.0,0.014492753623188406,9.714285714285714,0.014492753623188406,0.0,0.0,0.0,0.0,0,13.33235294117647,5.7,0,0.0,0.0,0.0,0.0,0.0,4624.0,408.0,68.0,68.0,36.0,6.0,6.0,1.0,1.0,1.0,True,IERC20,production_vulnerable
574,0,0,5,2,0,0,0,1,0,21,1,1,1.0,0,11,0.5238095238095238,0,0,0,0,3,2,0,0,0,3,1,0.0,0.0,5.0,7.333333333333334,0,5,3,0,2,0.6,2,2,2,0,0,0,0.0,0,2,0.0,2,0,0,0,0,0.0,0,0,0,1.0,0,0,0,0,0,0,0,21,0,0,0.0,0.0,0.0,0.045454545454545456,7.0,0.13636363636363635,0.0,0.0,0.0,0.0,0,10.188095238095238,1.1,0,0.0,0.0,0.0,0.0,0.0,441.0,42.0,21.0,63.0,4.0,2.0,6.0,1.0,3.0,9.0,True,Context,production_vulnerable
577,0,0,2,2,0,3,1,1,0,53,1,1,1.0,0,38,0.7169811320754716,0,0,0,0,2,0,0,0,0,1,1,0.0,0.0,2.0,4.0,0,4,2,0,1,0.5,0,2,2,0,0,0,0.0,0,2,0.0,2,3,0,0,0,0.0,0,0,0,1.0,0,0,0,0,0,0,0,53,0,0,0.0,0.0,0.0,0.018518518518518517,17.666666666666668,0.018518518518518517,0.0,0.0,0.0,0.0,0,14.119811320754717,3.8,0,0.0,0.0,0.0,0.0,0.0,2809.0,106.0,53.0,53.0,4.0,2.0,2.0,1.0,1.0,1.0,True,ReentrancyGuard,production_vulnerable
578,0,4,60,14,0,0,0,14,0,430,1,1,3.928571428571429,2,123,0.2860465116279069,0,0,0,0,45,19,0,4,0,6,2,0.0,0.0,80.0,777.3333333333333,1,267,270,9,37,1.0112359550561798,13,55,14,33,0,0,0.0,0,14,2.357142857142857,6,0,0,0,29,0.0,14,0,0,1.0,0,0,0,0,0,0,0,6020,0,0,0.0,0.0,0.0,0.03248259860788863,28.666666666666668,0.013921113689095127,0.0,0.0,0.0,0.0,0,7.1604651162790685,12.3,0,0.0,0.0,0.0,0.0,0.0,184900.0,6020.0,6020.0,2580.0,196.0,196.0,84.0,196.0,84.0,36.0,True,BytesLib,production_vulnerable
579,0,0,10,8,0,0,0,3,0,145,1,1,1.25,0,106,0.7310344827586207,0,0,0,0,2,8,0,0,0,2,1,0.0,0.0,10.0,38.0,0,28,20,0,5,0.7142857142857143,9,10,8,8,0,0,0.0,0,8,1.0,1,0,0,0,19,0.0,8,0,0,1.0,0,0,0,0,0,0,0,435,0,0,0.0,0.0,0.0,0.02054794520547945,16.11111111111111,0.0136986301369863,0.0,0.0,0.0,0.0,0,12.160344827586208,10.6,0,0.0,0.0,0.0,0.0,0.0,21025.0,1160.0,435.0,290.0,64.0,24.0,16.0,9.0,6.0,4.0,True,SafeMath,production_vulnerable
581,0,0,13,7,2,0,0,5,2,129,1,1,1.5714285714285714,0,87,0.6744186046511628,0,0,0,0,6,7,0,0,0,4,3,0.0,0.0,13.0,35.425,0,36,30,0,11,0.8333333333333334,6,11,7,13,0,2,0.1333333333333333,0,7,1.8571428571428568,6,0,2,2,19,1.0,7,0,0,1.0,0,0,0,0,0,0,0,645,14,0,0.0,0.25,0.6666666666666666,0.038461538461538464,16.125,0.03076923076923077,0.0,0.0,0.0,0.0,0,11.494186046511627,8.7,0,0.0,0.0,0.0,0.0,0.0,16641.0,903.0,645.0,516.0,49.0,35.0,28.0,25.0,20.0,16.0,True,Address,production_vulnerable
608,12,22,102,34,11,21,0,3,0,232,3,1,1.9411764705882355,0,8,0.0344827586206896,7,5,1,0,60,76,0,34,0,12,5,0.0,0.0,332.0,3131.8666666666663,2,150,132,0,6,0.88,13,66,34,21,2,11,0.34375,31,3,0.6176470588235294,24,21,15,10,30,1.5,19,0,0,1.0,0,0,0,0,0,0,0,696,374,144,0.0,0.3142857142857143,0.0,0.012875536480686695,6.628571428571429,0.05150214592274678,0.9230769230769231,0.0,0.0,0.0,0,5.1948275862068956,17.8,1,0.0,0.0,0.0,0.0,0.0,53824.0,7888.0,696.0,2784.0,1156.0,102.0,408.0,9.0,36.0,144.0,True,buggy_26,solidifi_benchmark
609,8,17,92,25,4,22,0,5,0,202,1,1,2.36,0,8,0.0396039603960396,5,0,0,0,61,57,0,25,0,11,5,0.0,0.0,257.0,2357.3909090909087,2,139,131,0,10,0.9424460431654677,6,59,25,15,1,4,0.2105263157894736,24,1,0.6,18,22,16,4,24,4.0,17,0,0,1.0,0,0,0,0,0,0,0,1010,100,88,0.0,0.15384615384615385,0.0,0.024630541871921183,7.769230769230769,0.054187192118226604,0.6666666666666666,0.0,0.0,0.0,0,5.146039603960396,0.8,1,0.0,0.0,0.0,0.0,0.0,40804.0,5050.0,1010.0,2222.0,625.0,125.0,275.0,25.0,55.0,121.0,True,CareerOnToken,solidifi_benchmark
610,6,13,80,21,4,18,0,3,0,223,2,1,2.0476190476190474,0,76,0.3408071748878923,3,0,0,0,57,44,0,19,0,11,5,0.0,0.0,205.0,1636.2727272727273,2,113,102,0,8,0.9026548672566372,8,43,21,14,2,4,0.2222222222222222,19,2,0.6666666666666666,15,18,14,4,26,3.5,15,0,0,1.0,0,0,0,0,0,0,0,669,84,66,0.0,0.18181818181818182,0.0,0.013392857142857142,10.136363636363637,0.049107142857142856,0.5,0.0,0.0,0.0,0,8.258071748878923,7.6,1,0.0,0.0,0.0,0.0,0.0,49729.0,4683.0,669.0,2453.0,441.0,63.0,231.0,9.0,33.0,121.0,True,AO,solidifi_benchmark
611,20,38,219,14,1,3,0,3,0,417,4,1,1.4285714285714286,0,58,0.1390887290167865,1,0,0,0,123,158,0,58,0,12,5,0.0,0.0,609.0,11855.2,1,26,21,0,6,0.8076923076923077,4,14,14,2,1,1,0.3333333333333333,13,1,0.1428571428571428,15,3,2,1,12,2.0,7,0,0,1.0,0,0,0,0,0,0,0,1251,14,240,0.0,0.06666666666666667,0.0,0.007177033492822967,27.8,0.028708133971291867,1.5384615384615385,0.0,0.0,0.0,0,6.240887290167865,5.8,1,0.0,0.0,0.0,0.0,0.0,173889.0,5838.0,1251.0,5004.0,196.0,42.0,168.0,9.0,36.0,144.0,True,buggy_16,solidifi_benchmark
612,12,25,119,34,4,15,3,3,0,268,2,1,1.8235294117647056,0,3,0.0111940298507462,4,0,0,0,71,85,0,37,0,9,5,0.0,0.0,364.0,5278.0,2,131,111,0,6,0.8473282442748091,10,62,34,18,2,4,0.1818181818181818,28,6,0.5294117647058824,27,15,12,4,14,3.0,14,0,0,1.0,0,0,0,0,0,0,0,804,136,108,0.0,0.11428571428571428,0.0,0.011152416356877323,7.6571428571428575,0.03345724907063197,1.2,0.0,0.0,0.0,0,10.96194029850746,0.3,1,0.0,0.0,0.0,0.0,0.0,71824.0,9112.0,804.0,2412.0,1156.0,102.0,306.0,9.0,27.0,81.0,True,Ownable,solidifi_benchmark
613,2,2,39,9,4,7,0,6,0,117,1,1,3.0,0,21,0.1794871794871795,0,0,0,0,32,14,0,4,0,11,4,0.0,0.0,69.0,262.2,1,64,59,3,12,0.921875,8,27,9,7,2,4,0.3636363636363636,6,3,0.7777777777777778,7,7,4,0,21,0.0,7,0,0,1.0,0,0,0,0,0,0,0,702,36,22,0.0,0.4,0.0,0.05084745762711865,11.7,0.09322033898305085,0.16666666666666666,0.0,0.0,0.0,0,6.494871794871794,2.1,0,0.0,0.0,0.0,0.0,0.0,13689.0,1053.0,702.0,1287.0,81.0,54.0,99.0,36.0,66.0,121.0,True,ProofOfExistence,solidifi_benchmark
614,13,21,96,27,13,13,0,3,0,247,5,1,1.962962962962963,0,15,0.0607287449392712,6,5,1,0,57,73,0,34,0,13,5,0.0,0.0,331.0,2752.392307692308,2,123,109,0,6,0.8861788617886179,8,53,27,21,2,13,0.3823529411764705,22,5,0.7777777777777778,15,13,12,7,28,1.7142857142857142,17,0,0,1.0,0,0,0,0,0,0,0,741,351,169,0.0,0.4642857142857143,0.0,0.012096774193548387,8.821428571428571,0.05241935483870968,0.9285714285714286,0.0,0.0,0.0,0,5.4572874493927115,18.5,1,0.0,0.0,0.0,0.0,0.0,61009.0,6669.0,741.0,3211.0,729.0,81.0,351.0,9.0,39.0,169.0,True,buggy_14,solidifi_benchmark
615,12,24,130,6,0,3,1,3,0,313,3,1,1.3333333333333333,0,42,0.134185303514377,0,0,0,0,78,88,0,36,0,12,5,0.0,0.0,370.0,4304.333333333333,0,16,11,0,3,0.6875,2,8,6,2,1,0,0.0,5,1,0.3333333333333333,7,3,2,0,2,0.0,2,0,0,1.0,0,0,0,0,0,0,0,939,0,144,0.0,0.0,0.0,0.009554140127388535,44.714285714285715,0.03821656050955414,0.9230769230769231,0.0,0.0,0.0,0,8.191853035143769,4.2,1,0.0,0.0,0.0,0.0,0.0,97969.0,1878.0,939.0,3756.0,36.0,18.0,72.0,9.0,36.0,144.0,True,buggy_19,solidifi_benchmark
616,15,28,115,8,0,4,0,3,0,417,3,1,2.0,0,17,0.0407673860911271,0,0,0,0,78,84,0,43,2,22,8,0.0,0.0,405.0,2518.3636363636365,0,18,18,0,3,1.0,0,12,8,0,0,0,0.0,8,0,0.0,8,4,4,0,12,0.0,8,0,0,1.0,0,0,0,0,0,0,0,1251,0,330,0.0,0.0,0.0,0.007177033492822967,46.333333333333336,0.05263157894736842,0.6521739130434783,0.0,0.0,0.0,0,5.257673860911271,1.7,1,0.0,0.0,0.0,0.0,0.0,173889.0,3336.0,1251.0,9174.0,64.0,24.0,176.0,9.0,66.0,484.0,True,Token,solidifi_benchmark
617,20,41,227,5,0,3,1,3,0,474,5,1,1.4,0,30,0.0632911392405063,0,0,0,0,119,171,0,61,1,15,5,0.0,0.0,632.0,10057.226666666666,0,15,11,0,4,0.7333333333333333,1,7,5,2,1,0,0.0,4,1,0.4,6,3,2,0,2,0.0,2,0,0,1.0,0,0,0,0,0,0,0,1422,0,300,0.0,0.0,0.0,0.00631578947368421,79.0,0.031578947368421054,1.25,0.0,0.0,0.0,0,7.482911392405063,3.0,1,0.0,0.0,0.0,0.0,0.0,224676.0,2370.0,1422.0,7110.0,25.0,15.0,75.0,9.0,45.0,225.0,True,buggy_27,solidifi_benchmark
619,12,24,114,35,7,28,4,5,0,247,1,1,2.2,0,6,0.0242914979757085,11,0,0,0,68,82,0,36,0,10,5,0.0,0.0,354.0,4439.159999999999,2,187,173,0,11,0.9251336898395722,6,77,35,35,2,7,0.1666666666666666,32,3,1.0,27,28,16,7,16,2.2857142857142856,16,0,1,1.0,0,1,0,0,0,0,0,1235,245,120,0.0,0.19444444444444445,0.0,0.020161290322580645,6.861111111111111,0.04032258064516129,1.0909090909090908,0.0,0.0,0.0,0,12.992914979757085,0.6,1,0.0,0.0,0.0,0.0,0.0,61009.0,8645.0,1235.0,2470.0,1225.0,175.0,350.0,25.0,50.0,100.0,True,StockBet,solidifi_benchmark
622,12,25,130,6,1,3,1,3,0,360,3,1,1.6666666666666667,0,97,0.2694444444444444,1,0,0,0,81,87,0,37,0,11,5,0.0,0.0,375.0,4837.5,0,22,18,0,6,0.8181818181818182,1,10,6,4,1,1,0.2,5,1,0.6666666666666666,7,3,2,1,2,2.0,2,0,0,1.0,0,0,0,0,0,0,0,1080,6,132,0.0,0.14285714285714285,0.0,0.008310249307479225,51.42857142857143,0.030470914127423823,1.0,0.0,0.0,0.0,0,9.544444444444444,9.7,1,0.0,0.0,0.0,0.0,0.0,129600.0,2160.0,1080.0,3960.0,36.0,18.0,66.0,9.0,33.0,121.0,True,Ownable,solidifi_benchmark
623,14,30,150,8,0,1,0,3,0,354,5,1,1.25,0,81,0.2288135593220339,0,0,0,0,87,109,0,44,0,13,5,0.0,0.0,440.0,5527.076923076922,0,23,16,0,3,0.6956521739130435,3,10,8,4,1,0,0.0,8,0,0.5,5,1,1,0,9,0.0,5,0,0,1.0,0,0,0,0,0,0,0,1062,0,182,0.0,0.0,0.0,0.008450704225352112,39.333333333333336,0.036619718309859155,1.0,0.0,0.0,0.0,0,7.138135593220339,8.1,1,0.0,0.0,0.0,0.0,0.0,125316.0,2832.0,1062.0,4602.0,64.0,24.0,104.0,9.0,39.0,169.0,True,SafeMath,solidifi_benchmark
624,18,36,194,12,2,3,0,3,0,351,3,1,1.8333333333333333,0,25,0.0712250712250712,2,0,0,0,104,151,0,54,1,14,6,0.0,0.0,554.0,8298.128571428571,1,31,30,0,6,0.967741935483871,1,16,12,4,1,2,0.3333333333333333,12,0,0.3333333333333333,12,3,3,2,13,1.5,8,0,0,1.0,0,0,0,0,0,0,0,1053,24,252,0.0,0.15384615384615385,0.0,0.008522727272727272,27.0,0.03977272727272727,1.2,0.0,0.0,0.0,0,5.562250712250711,2.5,1,0.0,0.0,0.0,0.0,0.0,123201.0,4212.0,1053.0,4914.0,144.0,36.0,168.0,9.0,42.0,196.0,True,has,solidifi_benchmark
625,12,23,120,4,0,3,1,3,0,338,4,1,1.5,0,98,0.2899408284023668,0,0,0,0,76,80,0,35,0,11,5,0.0,0.0,355.0,4259.999999999999,0,10,7,0,3,0.7,1,6,4,0,0,0,0.0,3,1,0.0,4,3,1,0,1,0.0,1,0,0,1.0,0,0,0,0,0,0,0,1014,0,132,0.0,0.0,0.0,0.008849557522123894,67.6,0.032448377581120944,1.0,0.0,0.0,0.0,0,9.749408284023668,9.8,1,0.0,0.0,0.0,0.0,0.0,114244.0,1352.0,1014.0,3718.0,16.0,12.0,44.0,9.0,33.0,121.0,True,buggy_9,solidifi_benchmark
626,16,35,191,13,0,5,0,3,0,417,7,1,1.4615384615384617,0,66,0.158273381294964,0,0,0,0,118,127,0,51,0,16,6,0.0,0.0,526.0,6801.8375,1,22,18,0,3,0.8181818181818182,3,13,13,0,0,0,0.0,12,1,0.0,13,5,3,0,13,0.0,8,0,0,1.0,0,0,0,0,0,0,0,1251,0,256,0.0,0.0,0.0,0.007177033492822967,29.785714285714285,0.03827751196172249,0.9411764705882353,0.0,0.0,0.0,0,6.432733812949639,6.6,1,0.0,0.0,0.0,0.0,0.0,173889.0,5421.0,1251.0,6672.0,169.0,39.0,208.0,9.0,48.0,256.0,True,buggy_12,solidifi_benchmark
627,12,23,117,29,14,12,0,3,0,430,6,1,1.896551724137931,0,167,0.3883720930232558,4,8,1,0,70,82,0,35,0,13,5,0.0,0.0,352.0,3449.6,2,125,109,0,6,0.872,11,55,29,20,2,14,0.4117647058823529,24,5,0.6896551724137931,17,12,17,8,35,2.125,21,0,0,1.0,0,0,0,0,0,0,0,1290,406,156,0.0,0.4666666666666667,0.0,0.0069605568445475635,14.333333333333334,0.030162412993039442,0.8571428571428571,0.0,0.0,0.0,0,8.733720930232558,42.7,1,0.0,0.0,0.0,0.0,0.0,184900.0,12470.0,1290.0,5590.0,841.0,87.0,377.0,9.0,39.0,169.0,True,buggy_23,solidifi_benchmark
629,14,27,114,39,9,22,1,3,0,243,1,1,1.871794871794872,0,3,0.0123456790123456,8,0,0,0,68,87,0,41,0,15,5,0.0,0.0,389.0,3342.8066666666664,2,179,157,0,10,0.8770949720670391,12,73,39,30,1,9,0.2307692307692307,38,1,0.7692307692307693,27,22,17,7,21,2.4285714285714284,19,0,0,1.0,0,0,0,0,0,0,0,729,351,210,0.0,0.225,0.0,0.012295081967213115,6.075,0.06147540983606557,0.875,0.0,0.0,0.0,0,6.973456790123455,0.3,1,0.0,0.0,0.0,0.0,0.0,59049.0,9477.0,729.0,3645.0,1521.0,117.0,585.0,9.0,45.0,225.0,True,digitalNotary,solidifi_benchmark
630,12,25,130,6,1,3,1,3,0,360,3,1,1.6666666666666667,0,97,0.2694444444444444,1,0,0,0,81,87,0,37,0,11,5,0.0,0.0,375.0,4837.5,0,22,18,0,6,0.8181818181818182,1,10,6,4,1,1,0.2,5,1,0.6666666666666666,7,3,2,1,2,2.0,2,0,0,1.0,0,0,0,0,0,0,0,1080,6,132,0.0,0.14285714285714285,0.0,0.008310249307479225,51.42857142857143,0.030470914127423823,1.0,0.0,0.0,0.0,0,9.544444444444444,9.7,1,0.0,0.0,0.0,0.0,0.0,129600.0,2160.0,1080.0,3960.0,36.0,18.0,66.0,9.0,33.0,121.0,True,Ownable,solidifi_benchmark
631,1,2,36,9,2,9,1,6,0,56,1,1,2.2222222222222223,0,3,0.0535714285714285,0,0,0,0,26,14,0,3,0,8,4,0.0,0.0,56.0,250.6,1,43,38,1,8,0.8837209302325582,4,20,9,5,2,2,0.2857142857142857,8,1,0.5555555555555556,8,9,5,1,6,5.0,6,0,0,1.0,0,0,0,0,0,0,0,336,18,8,0.0,0.2,0.0,0.10526315789473684,5.6,0.14035087719298245,0.1111111111111111,0.0,0.0,0.0,0,7.235714285714284,0.3,0,0.0,0.0,0.0,0.0,0.0,3136.0,504.0,336.0,448.0,81.0,54.0,72.0,36.0,48.0,64.0,True,DocumentSigner,solidifi_benchmark
632,14,28,140,13,2,5,0,3,0,350,5,1,1.7692307692307692,0,75,0.2142857142857142,2,0,0,0,83,101,0,42,0,14,5,0.0,0.0,420.0,4611.0,1,33,31,0,6,0.9393939393939394,1,17,13,4,1,2,0.3333333333333333,12,1,0.3076923076923077,13,5,3,2,13,1.5,8,0,0,1.0,0,0,0,0,0,0,0,1050,26,196,0.0,0.14285714285714285,0.0,0.008547008547008548,25.0,0.039886039886039885,0.9333333333333333,0.0,0.0,0.0,0,6.992857142857142,7.5,1,0.0,0.0,0.0,0.0,0.0,122500.0,4550.0,1050.0,4900.0,169.0,39.0,182.0,9.0,42.0,196.0,True,buggy_48,solidifi_benchmark
634,12,25,119,34,4,15,3,3,0,275,2,1,1.8235294117647056,0,3,0.0109090909090909,4,0,0,0,70,86,0,37,0,9,5,0.0,0.0,364.0,5265.866666666666,2,131,111,0,6,0.8473282442748091,10,62,34,18,2,4,0.1818181818181818,28,6,0.5294117647058824,27,15,12,4,14,3.0,14,0,0,1.0,0,0,0,0,0,0,0,825,136,108,0.0,0.11428571428571428,0.0,0.010869565217391304,7.857142857142857,0.03260869565217391,1.2,0.0,0.0,0.0,0,10.959090909090909,0.3,1,0.0,0.0,0.0,0.0,0.0,75625.0,9350.0,825.0,2475.0,1156.0,102.0,306.0,9.0,27.0,81.0,True,Ownable,solidifi_benchmark
635,6,13,80,21,4,18,0,3,0,220,2,1,2.0476190476190474,0,73,0.3318181818181818,3,0,0,0,57,44,0,19,0,11,5,0.0,0.0,205.0,1636.2727272727273,2,113,102,0,8,0.9026548672566372,8,43,21,14,2,4,0.2222222222222222,19,2,0.6666666666666666,15,18,14,4,26,3.5,15,0,0,1.0,0,0,0,0,0,0,0,660,84,66,0.0,0.18181818181818182,0.0,0.013574660633484163,10.0,0.049773755656108594,0.5,0.0,0.0,0.0,0,8.168181818181818,7.3,1,0.0,0.0,0.0,0.0,0.0,48400.0,4620.0,660.0,2420.0,441.0,63.0,231.0,9.0,33.0,121.0,True,BitCash,solidifi_benchmark
636,12,23,109,29,14,13,0,3,0,537,5,1,1.9655172413793105,0,292,0.5437616387337058,4,8,1,0,62,82,0,35,0,12,5,0.0,0.0,344.0,3422.8,2,129,114,0,6,0.8837209302325582,10,57,29,20,2,14,0.4117647058823529,24,5,0.6896551724137931,18,13,18,9,36,2.0,22,0,0,1.0,0,0,0,0,0,0,0,1611,406,144,0.0,0.4666666666666667,0.0,0.0055762081784386614,17.9,0.022304832713754646,0.9230769230769231,0.0,0.0,0.0,0,10.287616387337057,55.2,1,0.0,0.0,0.0,0.0,0.0,288369.0,15573.0,1611.0,6444.0,841.0,87.0,348.0,9.0,36.0,144.0,True,buggy_40,solidifi_benchmark
638,6,13,80,21,4,18,0,3,0,220,2,1,2.0476190476190474,0,73,0.3318181818181818,3,0,0,0,57,44,0,19,0,11,5,0.0,0.0,205.0,1636.2727272727273,2,113,102,0,8,0.9026548672566372,8,43,21,14,2,4,0.2222222222222222,19,2,0.6666666666666666,15,18,14,4,26,3.5,15,0,0,1.0,0,0,0,0,0,0,0,660,84,66,0.0,0.18181818181818182,0.0,0.013574660633484163,10.0,0.049773755656108594,0.5,0.0,0.0,0.0,0,8.168181818181818,7.3,1,0.0,0.0,0.0,0.0,0.0,48400.0,4620.0,660.0,2420.0,441.0,63.0,231.0,9.0,33.0,121.0,True,MD,solidifi_benchmark
639,12,25,120,3,0,1,0,1,0,344,7,1,1.0,0,49,0.1424418604651162,0,0,0,0,73,86,0,37,0,12,6,0.0,0.0,365.0,4051.500000000001,0,5,2,0,1,0.4,1,3,3,0,0,0,0.0,1,2,0.0,3,1,0,0,1,0.0,1,0,0,1.0,0,0,0,0,0,0,0,344,0,144,0.0,0.0,0.0,0.002898550724637681,86.0,0.034782608695652174,0.9230769230769231,0.0,0.0,0.0,0,6.374418604651162,4.9,1,0.0,0.0,0.0,0.0,0.0,118336.0,1032.0,344.0,4128.0,9.0,3.0,36.0,1.0,12.0,144.0,True,EventMetadata,solidifi_benchmark
640,12,24,120,11,1,7,0,3,0,290,4,1,1.9090909090909087,0,3,0.0103448275862068,1,0,1,0,74,84,0,36,1,14,5,0.0,0.0,360.0,3414.8571428571427,1,41,35,0,6,0.8536585365853658,5,21,11,2,1,1,0.3333333333333333,11,0,0.1818181818181818,12,7,5,1,7,5.0,5,0,0,1.0,0,0,0,0,0,0,0,870,11,168,0.0,0.08333333333333333,0.0,0.010309278350515464,24.166666666666668,0.048109965635738834,0.8,0.0,0.0,0.0,0,4.953448275862067,2.3,1,0.0,0.0,0.0,0.0,0.0,84100.0,3190.0,870.0,4060.0,121.0,33.0,154.0,9.0,42.0,196.0,True,buggy_38,solidifi_benchmark
642,6,14,80,11,2,5,0,3,0,169,2,1,1.7272727272727273,0,38,0.2248520710059171,2,0,0,0,55,45,0,20,0,10,5,0.0,0.0,210.0,1816.5,1,30,28,0,6,0.9333333333333332,1,14,11,4,1,2,0.3333333333333333,10,1,0.3636363636363636,11,5,2,2,12,1.0,7,0,0,1.0,0,0,0,0,0,0,0,507,22,60,0.0,0.16666666666666666,0.0,0.01764705882352941,14.083333333333334,0.058823529411764705,0.5454545454545454,0.0,0.0,0.0,0,7.09852071005917,3.8,1,0.0,0.0,0.0,0.0,0.0,28561.0,1859.0,507.0,1690.0,121.0,33.0,110.0,9.0,30.0,100.0,True,EIP20Interface,solidifi_benchmark
643,12,24,110,7,0,6,1,3,0,230,4,1,1.5714285714285714,0,3,0.0130434782608695,0,0,0,0,70,77,0,36,0,16,6,0.0,0.0,350.0,2710.3125,1,20,15,0,3,0.75,2,11,7,1,1,0,0.0,6,1,0.1428571428571428,7,6,3,0,3,0.0,3,0,0,1.0,0,0,0,0,0,0,0,690,0,192,0.0,0.0,0.0,0.012987012987012988,28.75,0.06926406926406926,0.7058823529411765,0.0,0.0,0.0,0,6.980434782608695,0.3,1,0.0,0.0,0.0,0.0,0.0,52900.0,1610.0,690.0,3680.0,49.0,21.0,112.0,9.0,48.0,256.0,True,Owned,solidifi_benchmark
